strategy,underlying,expiry_kind,expiry,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,blended_return,max_possible_return,ladder_exits,remaining_at_exit
target_30pct,SENSEX,weekly,2025-10-16,CE,2025-10-03 14:40:00+05:30,806.5,2025-10-06 11:15:00+05:30,1048.45,target_30pct_hit,30.0,218.0595,,0.0
target_50pct,SENSEX,weekly,2025-10-16,CE,2025-10-03 14:40:00+05:30,806.5,2025-10-06 13:15:00+05:30,1209.75,target_50pct_hit,50.0,218.0595,,0.0
target_75pct,SENSEX,weekly,2025-10-16,CE,2025-10-03 14:40:00+05:30,806.5,2025-10-07 09:50:00+05:30,1411.375,target_75pct_hit,75.0,218.0595,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-16,CE,2025-10-08 11:10:00+05:30,1474.15,2025-10-08 12:25:00+05:30,1031.905,hard_sl,-30.0,74.0088,,1.0
target_30pct,SENSEX,weekly,2025-10-16,CE,2025-10-08 11:10:00+05:30,1474.15,2025-10-16 09:15:00+05:30,1916.395,target_30pct_hit,30.0,74.0088,,0.0
target_50pct,SENSEX,weekly,2025-10-16,CE,2025-10-08 11:10:00+05:30,1474.15,2025-10-16 13:40:00+05:30,2211.225,target_50pct_hit,50.0,74.0088,,0.0
target_75pct,SENSEX,weekly,2025-10-16,CE,2025-10-08 11:10:00+05:30,1474.15,2025-10-16 15:30:00+05:30,2565.15,hold_to_end,74.0088,74.0088,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-16,PE,2025-10-07 11:50:00+05:30,125.3,2025-10-07 12:55:00+05:30,87.71,hard_sl,-30.0,19.7127,,1.0
target_30pct,SENSEX,weekly,2025-10-16,PE,2025-10-07 11:50:00+05:30,125.3,2025-10-16 15:30:00+05:30,0.05,hold_to_end,-99.9601,19.7127,,0.0
target_50pct,SENSEX,weekly,2025-10-16,PE,2025-10-07 11:50:00+05:30,125.3,2025-10-16 15:30:00+05:30,0.05,hold_to_end,-99.9601,19.7127,,0.0
target_75pct,SENSEX,weekly,2025-10-16,PE,2025-10-07 11:50:00+05:30,125.3,2025-10-16 15:30:00+05:30,0.05,hold_to_end,-99.9601,19.7127,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,CE,2025-10-09 15:10:00+05:30,890.0,2025-10-13 09:20:00+05:30,1179.45,trail_stop,32.5135,292.4382,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-10-23,CE,2025-10-09 15:10:00+05:30,890.0,2025-10-10 09:50:00+05:30,1157.0,target_30pct_hit,30.0,292.4382,,0.0
target_50pct,SENSEX,weekly,2025-10-23,CE,2025-10-09 15:10:00+05:30,890.0,2025-10-16 09:15:00+05:30,1335.0,target_50pct_hit,50.0,292.4382,,0.0
target_75pct,SENSEX,weekly,2025-10-23,CE,2025-10-09 15:10:00+05:30,890.0,2025-10-16 12:30:00+05:30,1557.5,target_75pct_hit,75.0,292.4382,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,CE,2025-10-13 14:25:00+05:30,955.0,2025-10-14 12:40:00+05:30,668.5,hard_sl,-30.0,265.7277,,1.0
target_30pct,SENSEX,weekly,2025-10-23,CE,2025-10-13 14:25:00+05:30,955.0,2025-10-15 13:40:00+05:30,1241.5,target_30pct_hit,30.0,265.7277,,0.0
target_50pct,SENSEX,weekly,2025-10-23,CE,2025-10-13 14:25:00+05:30,955.0,2025-10-16 09:30:00+05:30,1432.5,target_50pct_hit,50.0,265.7277,,0.0
target_75pct,SENSEX,weekly,2025-10-23,CE,2025-10-13 14:25:00+05:30,955.0,2025-10-16 14:35:00+05:30,1671.25,target_75pct_hit,75.0,265.7277,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,CE,2025-10-15 15:30:00+05:30,1177.5,2025-10-16 14:35:00+05:30,1748.55,trail_stop,42.2484,196.62,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-10-23,CE,2025-10-15 15:30:00+05:30,1177.5,2025-10-16 12:30:00+05:30,1530.75,target_30pct_hit,30.0,196.62,,0.0
target_50pct,SENSEX,weekly,2025-10-23,CE,2025-10-15 15:30:00+05:30,1177.5,2025-10-16 14:35:00+05:30,1766.25,target_50pct_hit,50.0,196.62,,0.0
target_75pct,SENSEX,weekly,2025-10-23,CE,2025-10-15 15:30:00+05:30,1177.5,2025-10-17 11:00:00+05:30,2060.625,target_75pct_hit,75.0,196.62,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,CE,2025-10-20 09:25:00+05:30,2850.0,2025-10-23 15:30:00+05:30,2755.0,hold_to_end,-3.3333,22.5509,,1.0
target_30pct,SENSEX,weekly,2025-10-23,CE,2025-10-20 09:25:00+05:30,2850.0,2025-10-23 15:30:00+05:30,2755.0,hold_to_end,-3.3333,22.5509,,0.0
target_50pct,SENSEX,weekly,2025-10-23,CE,2025-10-20 09:25:00+05:30,2850.0,2025-10-23 15:30:00+05:30,2755.0,hold_to_end,-3.3333,22.5509,,0.0
target_75pct,SENSEX,weekly,2025-10-23,CE,2025-10-20 09:25:00+05:30,2850.0,2025-10-23 15:30:00+05:30,2755.0,hold_to_end,-3.3333,22.5509,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,PE,2025-10-13 09:20:00+05:30,305.0,2025-10-14 09:15:00+05:30,213.5,hard_sl,-30.0,53.918,,1.0
target_30pct,SENSEX,weekly,2025-10-23,PE,2025-10-13 09:20:00+05:30,305.0,2025-10-14 12:10:00+05:30,396.5,target_30pct_hit,30.0,53.918,,0.0
target_50pct,SENSEX,weekly,2025-10-23,PE,2025-10-13 09:20:00+05:30,305.0,2025-10-14 12:40:00+05:30,457.5,target_50pct_hit,50.0,53.918,,0.0
target_75pct,SENSEX,weekly,2025-10-23,PE,2025-10-13 09:20:00+05:30,305.0,2025-10-23 15:30:00+05:30,0.05,hold_to_end,-99.9836,53.918,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-23,PE,2025-10-17 12:55:00+05:30,56.4,2025-10-17 14:40:00+05:30,39.48,hard_sl,-30.0,25.0887,,1.0
target_30pct,SENSEX,weekly,2025-10-23,PE,2025-10-17 12:55:00+05:30,56.4,2025-10-23 15:30:00+05:30,0.05,hold_to_end,-99.9113,25.0887,,0.0
target_50pct,SENSEX,weekly,2025-10-23,PE,2025-10-17 12:55:00+05:30,56.4,2025-10-23 15:30:00+05:30,0.05,hold_to_end,-99.9113,25.0887,,0.0
target_75pct,SENSEX,weekly,2025-10-23,PE,2025-10-17 12:55:00+05:30,56.4,2025-10-23 15:30:00+05:30,0.05,hold_to_end,-99.9113,25.0887,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,CE,2025-10-23 12:00:00+05:30,1015.1,2025-10-23 15:05:00+05:30,710.57,hard_sl,-30.0,3.1967,,1.0
target_30pct,SENSEX,weekly,2025-11-06,CE,2025-10-23 12:00:00+05:30,1015.1,2025-11-06 15:30:00+05:30,0.05,hold_to_end,-99.9951,3.1967,,0.0
target_50pct,SENSEX,weekly,2025-11-06,CE,2025-10-23 12:00:00+05:30,1015.1,2025-11-06 15:30:00+05:30,0.05,hold_to_end,-99.9951,3.1967,,0.0
target_75pct,SENSEX,weekly,2025-11-06,CE,2025-10-23 12:00:00+05:30,1015.1,2025-11-06 15:30:00+05:30,0.05,hold_to_end,-99.9951,3.1967,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-10-23 13:35:00+05:30,557.1,2025-10-23 15:20:00+05:30,700.59,trail_stop,27.0296,210.6983,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-10-23 13:35:00+05:30,557.1,2025-10-23 15:15:00+05:30,724.23,target_30pct_hit,30.0,210.6983,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-10-23 13:35:00+05:30,557.1,2025-10-24 09:20:00+05:30,835.65,target_50pct_hit,50.0,210.6983,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-10-23 13:35:00+05:30,557.1,2025-10-24 13:30:00+05:30,974.925,target_75pct_hit,75.0,210.6983,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-10-24 12:50:00+05:30,855.1,2025-10-24 13:45:00+05:30,1053.84,trail_stop,25.2692,102.4208,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-10-24 12:50:00+05:30,855.1,2025-10-24 13:45:00+05:30,1111.63,target_30pct_hit,30.0,102.4208,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-10-24 12:50:00+05:30,855.1,2025-11-03 09:35:00+05:30,1282.65,target_50pct_hit,50.0,102.4208,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-10-24 12:50:00+05:30,855.1,2025-11-04 15:30:00+05:30,1496.425,target_75pct_hit,75.0,102.4208,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-10-27 13:30:00+05:30,662.8,2025-10-28 11:25:00+05:30,834.72,trail_stop,27.1569,161.1497,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-10-27 13:30:00+05:30,662.8,2025-10-28 10:55:00+05:30,861.64,target_30pct_hit,30.0,161.1497,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-10-27 13:30:00+05:30,662.8,2025-11-03 09:15:00+05:30,994.2,target_50pct_hit,50.0,161.1497,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-10-27 13:30:00+05:30,662.8,2025-11-03 09:20:00+05:30,1159.9,target_75pct_hit,75.0,161.1497,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-10-28 14:10:00+05:30,815.4,2025-10-29 09:15:00+05:30,570.78,hard_sl,-30.0,112.2762,,1.0
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-10-28 14:10:00+05:30,815.4,2025-11-03 09:15:00+05:30,1060.02,target_30pct_hit,30.0,112.2762,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-10-28 14:10:00+05:30,815.4,2025-11-03 09:20:00+05:30,1223.1,target_50pct_hit,50.0,112.2762,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-10-28 14:10:00+05:30,815.4,2025-11-04 14:15:00+05:30,1426.95,target_75pct_hit,75.0,112.2762,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-11-03 11:45:00+05:30,1086.25,2025-11-06 09:15:00+05:30,1491.375,trail_stop,35.3774,59.3464,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-11-03 11:45:00+05:30,1086.25,2025-11-04 14:15:00+05:30,1412.125,target_30pct_hit,30.0,59.3464,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-11-03 11:45:00+05:30,1086.25,2025-11-06 10:45:00+05:30,1629.375,target_50pct_hit,50.0,59.3464,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-11-03 11:45:00+05:30,1086.25,2025-11-06 15:30:00+05:30,1687.0,hold_to_end,55.3049,59.3464,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-06,PE,2025-11-06 09:45:00+05:30,1410.0,2025-11-06 15:30:00+05:30,1687.0,hold_to_end,19.6454,22.7589,,1.0
target_30pct,SENSEX,weekly,2025-11-06,PE,2025-11-06 09:45:00+05:30,1410.0,2025-11-06 15:30:00+05:30,1687.0,hold_to_end,19.6454,22.7589,,0.0
target_50pct,SENSEX,weekly,2025-11-06,PE,2025-11-06 09:45:00+05:30,1410.0,2025-11-06 15:30:00+05:30,1687.0,hold_to_end,19.6454,22.7589,,0.0
target_75pct,SENSEX,weekly,2025-11-06,PE,2025-11-06 09:45:00+05:30,1410.0,2025-11-06 15:30:00+05:30,1687.0,hold_to_end,19.6454,22.7589,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,CE,2025-10-31 09:40:00+05:30,769.35,2025-10-31 10:40:00+05:30,538.545,hard_sl,-30.0,4.1139,,1.0
target_30pct,SENSEX,weekly,2025-11-13,CE,2025-10-31 09:40:00+05:30,769.35,2025-11-13 15:30:00+05:30,0.05,hold_to_end,-99.9935,4.1139,,0.0
target_50pct,SENSEX,weekly,2025-11-13,CE,2025-10-31 09:40:00+05:30,769.35,2025-11-13 15:30:00+05:30,0.05,hold_to_end,-99.9935,4.1139,,0.0
target_75pct,SENSEX,weekly,2025-11-13,CE,2025-10-31 09:40:00+05:30,769.35,2025-11-13 15:30:00+05:30,0.05,hold_to_end,-99.9935,4.1139,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-10-30 12:20:00+05:30,731.4,2025-11-03 09:20:00+05:30,1052.21,trail_stop,39.9312,176.8663,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-10-30 12:20:00+05:30,731.4,2025-11-03 09:15:00+05:30,950.82,target_30pct_hit,30.0,176.8663,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-10-30 12:20:00+05:30,731.4,2025-11-03 09:20:00+05:30,1097.1,target_50pct_hit,50.0,176.8663,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-10-30 12:20:00+05:30,731.4,2025-11-04 15:15:00+05:30,1279.95,target_75pct_hit,75.0,176.8663,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-11-03 11:55:00+05:30,1032.95,2025-11-06 12:55:00+05:30,1261.905,trail_stop,24.5156,96.0405,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-11-03 11:55:00+05:30,1032.95,2025-11-06 11:25:00+05:30,1342.835,target_30pct_hit,30.0,96.0405,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-11-03 11:55:00+05:30,1032.95,2025-11-07 09:15:00+05:30,1549.425,target_50pct_hit,50.0,96.0405,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-11-03 11:55:00+05:30,1032.95,2025-11-07 09:20:00+05:30,1807.6625,target_75pct_hit,75.0,96.0405,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-11-06 14:05:00+05:30,1380.1,2025-11-07 11:15:00+05:30,1886.99,trail_stop,35.0371,46.7285,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-11-06 14:05:00+05:30,1380.1,2025-11-07 09:20:00+05:30,1794.13,target_30pct_hit,30.0,46.7285,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-11-06 14:05:00+05:30,1380.1,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-76.7626,46.7285,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-11-06 14:05:00+05:30,1380.1,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-76.7626,46.7285,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-11-10 13:55:00+05:30,1150.0,2025-11-11 12:05:00+05:30,1474.0,trail_stop,28.7217,38.1739,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-11-10 13:55:00+05:30,1150.0,2025-11-11 10:30:00+05:30,1495.0,target_30pct_hit,30.0,38.1739,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-11-10 13:55:00+05:30,1150.0,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-72.113,38.1739,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-11-10 13:55:00+05:30,1150.0,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-72.113,38.1739,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-11-12 15:25:00+05:30,366.0,2025-11-13 09:15:00+05:30,472.25,trail_stop,29.321,49.6995,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-11-12 15:25:00+05:30,366.0,2025-11-13 09:15:00+05:30,475.8,target_30pct_hit,30.0,49.6995,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-11-12 15:25:00+05:30,366.0,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-12.377,49.6995,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-11-12 15:25:00+05:30,366.0,2025-11-13 15:30:00+05:30,320.7,hold_to_end,-12.377,49.6995,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-13,PE,2025-11-13 14:10:00+05:30,314.8,2025-11-13 14:20:00+05:30,220.36,hard_sl,-30.0,24.9365,,1.0
target_30pct,SENSEX,weekly,2025-11-13,PE,2025-11-13 14:10:00+05:30,314.8,2025-11-13 15:30:00+05:30,320.7,hold_to_end,1.8742,24.9365,,0.0
target_50pct,SENSEX,weekly,2025-11-13,PE,2025-11-13 14:10:00+05:30,314.8,2025-11-13 15:30:00+05:30,320.7,hold_to_end,1.8742,24.9365,,0.0
target_75pct,SENSEX,weekly,2025-11-13,PE,2025-11-13 14:10:00+05:30,314.8,2025-11-13 15:30:00+05:30,320.7,hold_to_end,1.8742,24.9365,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,CE,2025-11-06 13:05:00+05:30,807.0,2025-11-07 09:15:00+05:30,564.9,hard_sl,-30.0,152.3234,,1.0
target_30pct,SENSEX,weekly,2025-11-20,CE,2025-11-06 13:05:00+05:30,807.0,2025-11-12 09:15:00+05:30,1049.1,target_30pct_hit,30.0,152.3234,,0.0
target_50pct,SENSEX,weekly,2025-11-20,CE,2025-11-06 13:05:00+05:30,807.0,2025-11-12 11:35:00+05:30,1210.5,target_50pct_hit,50.0,152.3234,,0.0
target_75pct,SENSEX,weekly,2025-11-20,CE,2025-11-06 13:05:00+05:30,807.0,2025-11-13 12:10:00+05:30,1412.25,target_75pct_hit,75.0,152.3234,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,CE,2025-11-13 10:40:00+05:30,1232.6,2025-11-14 10:05:00+05:30,862.82,hard_sl,-30.0,65.1996,,1.0
target_30pct,SENSEX,weekly,2025-11-20,CE,2025-11-13 10:40:00+05:30,1232.6,2025-11-20 09:30:00+05:30,1602.38,target_30pct_hit,30.0,65.1996,,0.0
target_50pct,SENSEX,weekly,2025-11-20,CE,2025-11-13 10:40:00+05:30,1232.6,2025-11-20 12:45:00+05:30,1848.9,target_50pct_hit,50.0,65.1996,,0.0
target_75pct,SENSEX,weekly,2025-11-20,CE,2025-11-13 10:40:00+05:30,1232.6,2025-11-20 15:30:00+05:30,1936.3,hold_to_end,57.0907,65.1996,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,PE,2025-11-06 14:00:00+05:30,740.0,2025-11-07 09:25:00+05:30,1044.95,trail_stop,38.6047,51.2095,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-11-20,PE,2025-11-06 14:00:00+05:30,740.0,2025-11-07 09:20:00+05:30,962.0,target_30pct_hit,30.0,51.2095,,0.0
target_50pct,SENSEX,weekly,2025-11-20,PE,2025-11-06 14:00:00+05:30,740.0,2025-11-07 09:25:00+05:30,1110.0,target_50pct_hit,50.0,51.2095,,0.0
target_75pct,SENSEX,weekly,2025-11-20,PE,2025-11-06 14:00:00+05:30,740.0,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9932,51.2095,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,PE,2025-11-10 15:05:00+05:30,533.8,2025-11-11 09:45:00+05:30,691.82,trail_stop,29.722,50.8243,30.0,0.7
target_30pct,SENSEX,weekly,2025-11-20,PE,2025-11-10 15:05:00+05:30,533.8,2025-11-11 09:25:00+05:30,693.94,target_30pct_hit,30.0,50.8243,,0.0
target_50pct,SENSEX,weekly,2025-11-20,PE,2025-11-10 15:05:00+05:30,533.8,2025-11-11 10:40:00+05:30,800.7,target_50pct_hit,50.0,50.8243,,0.0
target_75pct,SENSEX,weekly,2025-11-20,PE,2025-11-10 15:05:00+05:30,533.8,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9906,50.8243,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,PE,2025-11-13 09:15:00+05:30,224.55,2025-11-13 10:50:00+05:30,157.185,hard_sl,-30.0,47.1833,,1.0
target_30pct,SENSEX,weekly,2025-11-20,PE,2025-11-13 09:15:00+05:30,224.55,2025-11-14 09:15:00+05:30,291.915,target_30pct_hit,30.0,47.1833,,0.0
target_50pct,SENSEX,weekly,2025-11-20,PE,2025-11-13 09:15:00+05:30,224.55,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9777,47.1833,,0.0
target_75pct,SENSEX,weekly,2025-11-20,PE,2025-11-13 09:15:00+05:30,224.55,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9777,47.1833,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-11-20,PE,2025-11-14 13:45:00+05:30,286.2,2025-11-14 14:45:00+05:30,200.34,hard_sl,-30.0,4.0007,,1.0
target_30pct,SENSEX,weekly,2025-11-20,PE,2025-11-14 13:45:00+05:30,286.2,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9825,4.0007,,0.0
target_50pct,SENSEX,weekly,2025-11-20,PE,2025-11-14 13:45:00+05:30,286.2,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9825,4.0007,,0.0
target_75pct,SENSEX,weekly,2025-11-20,PE,2025-11-14 13:45:00+05:30,286.2,2025-11-20 15:30:00+05:30,0.05,hold_to_end,-99.9825,4.0007,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,CE,2025-11-21 12:25:00+05:30,983.0,2025-11-24 14:25:00+05:30,688.1,hard_sl,-30.0,5.7375,,1.0
target_30pct,SENSEX,weekly,2025-12-04,CE,2025-11-21 12:25:00+05:30,983.0,2025-12-04 15:30:00+05:30,0.05,hold_to_end,-99.9949,5.7375,,0.0
target_50pct,SENSEX,weekly,2025-12-04,CE,2025-11-21 12:25:00+05:30,983.0,2025-12-04 15:30:00+05:30,0.05,hold_to_end,-99.9949,5.7375,,0.0
target_75pct,SENSEX,weekly,2025-12-04,CE,2025-11-21 12:25:00+05:30,983.0,2025-12-04 15:30:00+05:30,0.05,hold_to_end,-99.9949,5.7375,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-11-21 09:20:00+05:30,547.55,2025-11-25 09:15:00+05:30,685.595,trail_stop,26.648,58.8439,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-11-21 09:20:00+05:30,547.55,2025-11-24 15:30:00+05:30,711.815,target_30pct_hit,30.0,58.8439,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-11-21 09:20:00+05:30,547.55,2025-11-25 15:05:00+05:30,821.325,target_50pct_hit,50.0,58.8439,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-11-21 09:20:00+05:30,547.55,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-93.7631,58.8439,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-11-25 10:45:00+05:30,646.05,2025-11-25 15:10:00+05:30,805.145,trail_stop,26.2381,34.6258,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-11-25 10:45:00+05:30,646.05,2025-11-25 15:05:00+05:30,839.865,target_30pct_hit,30.0,34.6258,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-11-25 10:45:00+05:30,646.05,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-94.714,34.6258,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-11-25 10:45:00+05:30,646.05,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-94.714,34.6258,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-11-27 12:35:00+05:30,260.15,2025-11-27 13:25:00+05:30,316.835,trail_stop,24.2525,103.7286,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-11-27 12:35:00+05:30,260.15,2025-11-27 13:25:00+05:30,338.195,target_30pct_hit,30.0,103.7286,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-11-27 12:35:00+05:30,260.15,2025-12-03 09:30:00+05:30,390.225,target_50pct_hit,50.0,103.7286,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-11-27 12:35:00+05:30,260.15,2025-12-03 09:35:00+05:30,455.2625,target_75pct_hit,75.0,103.7286,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-11-28 12:55:00+05:30,200.4,2025-12-01 09:15:00+05:30,140.28,hard_sl,-30.0,164.4711,,1.0
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-11-28 12:55:00+05:30,200.4,2025-12-02 09:45:00+05:30,260.52,target_30pct_hit,30.0,164.4711,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-11-28 12:55:00+05:30,200.4,2025-12-02 10:10:00+05:30,300.6,target_50pct_hit,50.0,164.4711,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-11-28 12:55:00+05:30,200.4,2025-12-03 09:30:00+05:30,350.7,target_75pct_hit,75.0,164.4711,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-12-03 09:30:00+05:30,388.05,2025-12-03 10:05:00+05:30,469.795,trail_stop,23.7459,36.5803,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 09:30:00+05:30,388.05,2025-12-03 10:05:00+05:30,504.465,target_30pct_hit,30.0,36.5803,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 09:30:00+05:30,388.05,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-91.1996,36.5803,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 09:30:00+05:30,388.05,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-91.1996,36.5803,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-04,PE,2025-12-03 12:55:00+05:30,450.7,2025-12-03 15:00:00+05:30,315.49,hard_sl,-30.0,11.8704,,1.0
target_30pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 12:55:00+05:30,450.7,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-92.4229,11.8704,,0.0
target_50pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 12:55:00+05:30,450.7,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-92.4229,11.8704,,0.0
target_75pct,SENSEX,weekly,2025-12-04,PE,2025-12-03 12:55:00+05:30,450.7,2025-12-04 15:30:00+05:30,34.15,hold_to_end,-92.4229,11.8704,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-11,CE,2025-11-28 09:30:00+05:30,927.3,2025-12-02 09:15:00+05:30,649.11,hard_sl,-30.0,9.6355,,1.0
target_30pct,SENSEX,weekly,2025-12-11,CE,2025-11-28 09:30:00+05:30,927.3,2025-12-11 15:30:00+05:30,0.05,hold_to_end,-99.9946,9.6355,,0.0
target_50pct,SENSEX,weekly,2025-12-11,CE,2025-11-28 09:30:00+05:30,927.3,2025-12-11 15:30:00+05:30,0.05,hold_to_end,-99.9946,9.6355,,0.0
target_75pct,SENSEX,weekly,2025-12-11,CE,2025-11-28 09:30:00+05:30,927.3,2025-12-11 15:30:00+05:30,0.05,hold_to_end,-99.9946,9.6355,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-11,PE,2025-11-27 11:55:00+05:30,503.65,2025-12-01 09:15:00+05:30,352.555,hard_sl,-30.0,182.8055,,1.0
