underlying,expiry,option_type,direction,spot_vs_ema,target,entry_time,entry_price,return_pct,exit_reason,max_possible_return_pct
SBILIFE,2025-06-26,CE,bullish,above,20,2025-06-20 05:15:00+00:00,14.8,-58.7838,stop_loss,185.1351
SBILIFE,2025-06-26,CE,bullish,above,30,2025-06-20 05:15:00+00:00,14.8,-58.7838,stop_loss,185.1351
SBILIFE,2025-06-26,CE,bullish,above,50,2025-06-20 05:15:00+00:00,14.8,-58.7838,stop_loss,185.1351
SBILIFE,2025-06-26,CE,bullish,above,75,2025-06-20 05:15:00+00:00,14.8,-58.7838,stop_loss,185.1351
SBILIFE,2025-06-26,CE,bullish,above,20,2025-06-23 07:15:00+00:00,12.85,20,target_20pct,228.4047
SBILIFE,2025-06-26,CE,bullish,above,30,2025-06-23 07:15:00+00:00,12.85,30,target_30pct,228.4047
SBILIFE,2025-06-26,CE,bullish,above,50,2025-06-23 07:15:00+00:00,12.85,50,target_50pct,228.4047
SBILIFE,2025-06-26,CE,bullish,above,75,2025-06-23 07:15:00+00:00,12.85,75,target_75pct,228.4047
SBILIFE,2025-07-31,PE,bearish,below,20,2025-06-30 09:15:00+00:00,32.8,20,target_20pct,114.0244
SBILIFE,2025-07-31,PE,bearish,below,30,2025-06-30 09:15:00+00:00,32.8,30,target_30pct,114.0244
SBILIFE,2025-07-31,PE,bearish,below,50,2025-06-30 09:15:00+00:00,32.8,50,target_50pct,114.0244
SBILIFE,2025-07-31,PE,bearish,below,75,2025-06-30 09:15:00+00:00,32.8,75,target_75pct,114.0244
SBILIFE,2025-07-31,PE,bearish,below,20,2025-07-17 03:45:00+00:00,32.65,20,target_20pct,115.0077
SBILIFE,2025-07-31,PE,bearish,below,30,2025-07-17 03:45:00+00:00,32.65,30,target_30pct,115.0077
SBILIFE,2025-07-31,PE,bearish,below,50,2025-07-17 03:45:00+00:00,32.65,50,target_50pct,115.0077
SBILIFE,2025-07-31,PE,bearish,below,75,2025-07-17 03:45:00+00:00,32.65,75,target_75pct,115.0077
SBILIFE,2025-07-31,PE,bearish,below,20,2025-07-24 05:45:00+00:00,35.6,20,target_20pct,28.0899
SBILIFE,2025-07-31,PE,bearish,below,30,2025-07-24 05:45:00+00:00,35.6,-63.4831,stop_loss,28.0899
SBILIFE,2025-07-31,PE,bearish,below,50,2025-07-24 05:45:00+00:00,35.6,-63.4831,stop_loss,28.0899
SBILIFE,2025-07-31,PE,bearish,below,75,2025-07-24 05:45:00+00:00,35.6,-63.4831,stop_loss,28.0899
SBILIFE,2025-08-28,CE,bullish,above,20,2025-07-31 08:45:00+00:00,49.8,-56.1245,stop_loss,58.6345
SBILIFE,2025-08-28,CE,bullish,above,30,2025-07-31 08:45:00+00:00,49.8,-56.1245,stop_loss,58.6345
SBILIFE,2025-08-28,CE,bullish,above,50,2025-07-31 08:45:00+00:00,49.8,-56.1245,stop_loss,58.6345
SBILIFE,2025-08-28,CE,bullish,above,75,2025-07-31 08:45:00+00:00,49.8,-56.1245,stop_loss,58.6345
SBILIFE,2025-08-28,CE,bullish,above,20,2025-08-05 06:45:00+00:00,37.65,20,target_20pct,109.8274
SBILIFE,2025-08-28,CE,bullish,above,30,2025-08-05 06:45:00+00:00,37.65,30,target_30pct,109.8274
SBILIFE,2025-08-28,CE,bullish,above,50,2025-08-05 06:45:00+00:00,37.65,50,target_50pct,109.8274
SBILIFE,2025-08-28,CE,bullish,above,75,2025-08-05 06:45:00+00:00,37.65,75,target_75pct,109.8274
SBILIFE,2025-08-28,CE,bullish,above,20,2025-08-07 09:15:00+00:00,43.85,20,target_20pct,80.1596
SBILIFE,2025-08-28,CE,bullish,above,30,2025-08-07 09:15:00+00:00,43.85,30,target_30pct,80.1596
SBILIFE,2025-08-28,CE,bullish,above,50,2025-08-07 09:15:00+00:00,43.85,50,target_50pct,80.1596
SBILIFE,2025-08-28,CE,bullish,above,75,2025-08-07 09:15:00+00:00,43.85,75,target_75pct,80.1596
SBILIFE,2025-08-28,CE,bullish,above,20,2025-08-21 03:45:00+00:00,54.1,-52.7726,stop_loss,8.2255
SBILIFE,2025-08-28,CE,bullish,above,30,2025-08-21 03:45:00+00:00,54.1,-52.7726,stop_loss,8.2255
SBILIFE,2025-08-28,CE,bullish,above,50,2025-08-21 03:45:00+00:00,54.1,-52.7726,stop_loss,8.2255
SBILIFE,2025-08-28,CE,bullish,above,75,2025-08-21 03:45:00+00:00,54.1,-52.7726,stop_loss,8.2255
SBILIFE,2025-09-30,CE,bullish,above,20,2025-09-04 03:45:00+00:00,52.0,-54.4231,stop_loss,28.8462
SBILIFE,2025-09-30,CE,bullish,above,30,2025-09-04 03:45:00+00:00,52.0,-54.4231,stop_loss,28.8462
SBILIFE,2025-09-30,CE,bullish,above,50,2025-09-04 03:45:00+00:00,52.0,-54.4231,stop_loss,28.8462
SBILIFE,2025-09-30,CE,bullish,above,75,2025-09-04 03:45:00+00:00,52.0,-54.4231,stop_loss,28.8462
SBILIFE,2025-09-30,CE,bullish,above,20,2025-09-09 09:15:00+00:00,29.65,20,target_20pct,125.9696
SBILIFE,2025-09-30,CE,bullish,above,30,2025-09-09 09:15:00+00:00,29.65,30,target_30pct,125.9696
SBILIFE,2025-09-30,CE,bullish,above,50,2025-09-09 09:15:00+00:00,29.65,50,target_50pct,125.9696
SBILIFE,2025-09-30,CE,bullish,above,75,2025-09-09 09:15:00+00:00,29.65,75,target_75pct,125.9696
SBILIFE,2025-09-30,CE,bullish,above,20,2025-09-12 07:15:00+00:00,37.7,20,target_20pct,77.7188
SBILIFE,2025-09-30,CE,bullish,above,30,2025-09-12 07:15:00+00:00,37.7,30,target_30pct,77.7188
SBILIFE,2025-09-30,CE,bullish,above,50,2025-09-12 07:15:00+00:00,37.7,50,target_50pct,77.7188
SBILIFE,2025-09-30,CE,bullish,above,75,2025-09-12 07:15:00+00:00,37.7,75,target_75pct,77.7188
SBILIFE,2025-10-28,PE,bearish,below,20,2025-09-17 08:45:00+00:00,41.4,-51.6908,stop_loss,36.1111
SBILIFE,2025-10-28,PE,bearish,below,30,2025-09-17 08:45:00+00:00,41.4,-51.6908,stop_loss,36.1111
SBILIFE,2025-10-28,PE,bearish,below,50,2025-09-17 08:45:00+00:00,41.4,-51.6908,stop_loss,36.1111
SBILIFE,2025-10-28,PE,bearish,below,75,2025-09-17 08:45:00+00:00,41.4,-51.6908,stop_loss,36.1111
SBILIFE,2025-10-28,PE,bearish,below,20,2025-09-23 07:45:00+00:00,30.0,20,target_20pct,87.8333
SBILIFE,2025-10-28,PE,bearish,below,30,2025-09-23 07:45:00+00:00,30.0,30,target_30pct,87.8333
SBILIFE,2025-10-28,PE,bearish,below,50,2025-09-23 07:45:00+00:00,30.0,50,target_50pct,87.8333
SBILIFE,2025-10-28,PE,bearish,below,75,2025-09-23 07:45:00+00:00,30.0,75,target_75pct,87.8333
SBILIFE,2025-10-28,PE,bearish,below,20,2025-10-03 05:45:00+00:00,46.6,20,target_20pct,20.9227
SBILIFE,2025-10-28,PE,bearish,below,30,2025-10-03 05:45:00+00:00,46.6,-56.6524,stop_loss,20.9227
SBILIFE,2025-10-28,PE,bearish,below,50,2025-10-03 05:45:00+00:00,46.6,-56.6524,stop_loss,20.9227
SBILIFE,2025-10-28,PE,bearish,below,75,2025-10-03 05:45:00+00:00,46.6,-56.6524,stop_loss,20.9227
SBILIFE,2025-10-28,PE,bearish,below,20,2025-10-08 06:15:00+00:00,52.6,-51.4259,stop_loss,5.1331
SBILIFE,2025-10-28,PE,bearish,below,30,2025-10-08 06:15:00+00:00,52.6,-51.4259,stop_loss,5.1331
SBILIFE,2025-10-28,PE,bearish,below,50,2025-10-08 06:15:00+00:00,52.6,-51.4259,stop_loss,5.1331
SBILIFE,2025-10-28,PE,bearish,below,75,2025-10-08 06:15:00+00:00,52.6,-51.4259,stop_loss,5.1331
SBILIFE,2025-10-28,PE,bearish,below,20,2025-10-24 09:45:00+00:00,7.45,-97.3154,stop_loss,80.5369
SBILIFE,2025-10-28,PE,bearish,below,30,2025-10-24 09:45:00+00:00,7.45,-97.3154,stop_loss,80.5369
SBILIFE,2025-10-28,PE,bearish,below,50,2025-10-24 09:45:00+00:00,7.45,-97.3154,stop_loss,80.5369
SBILIFE,2025-10-28,PE,bearish,below,75,2025-10-24 09:45:00+00:00,7.45,-97.3154,stop_loss,80.5369
SBILIFE,2025-11-25,CE,bullish,above,20,2025-11-03 06:45:00+00:00,59.6,20,target_20pct,76.5101
SBILIFE,2025-11-25,CE,bullish,above,30,2025-11-03 06:45:00+00:00,59.6,30,target_30pct,76.5101
SBILIFE,2025-11-25,CE,bullish,above,50,2025-11-03 06:45:00+00:00,59.6,50,target_50pct,76.5101
SBILIFE,2025-11-25,CE,bullish,above,75,2025-11-03 06:45:00+00:00,59.6,75,target_75pct,76.5101
SBILIFE,2025-11-25,CE,bullish,above,20,2025-11-11 07:45:00+00:00,67.2,20,target_20pct,56.5476
SBILIFE,2025-11-25,CE,bullish,above,30,2025-11-11 07:45:00+00:00,67.2,30,target_30pct,56.5476
SBILIFE,2025-11-25,CE,bullish,above,50,2025-11-11 07:45:00+00:00,67.2,50,target_50pct,56.5476
SBILIFE,2025-11-25,CE,bullish,above,75,2025-11-11 07:45:00+00:00,67.2,56.5476,hold_to_end,56.5476
SBILIFE,2025-12-30,PE,bearish,below,20,2025-11-27 06:15:00+00:00,37.79,20,target_20pct,88.9389
SBILIFE,2025-12-30,PE,bearish,below,30,2025-11-27 06:15:00+00:00,37.79,30,target_30pct,88.9389
SBILIFE,2025-12-30,PE,bearish,below,50,2025-11-27 06:15:00+00:00,37.79,50,target_50pct,88.9389
SBILIFE,2025-12-30,PE,bearish,below,75,2025-11-27 06:15:00+00:00,37.79,75,target_75pct,88.9389
SBILIFE,2025-12-30,PE,bearish,below,20,2025-12-09 04:45:00+00:00,41.15,-52.8797,stop_loss,10.9356
SBILIFE,2025-12-30,PE,bearish,below,30,2025-12-09 04:45:00+00:00,41.15,-52.8797,stop_loss,10.9356
SBILIFE,2025-12-30,PE,bearish,below,50,2025-12-09 04:45:00+00:00,41.15,-52.8797,stop_loss,10.9356
SBILIFE,2025-12-30,PE,bearish,below,75,2025-12-09 04:45:00+00:00,41.15,-52.8797,stop_loss,10.9356
SBILIFE,2025-12-30,PE,bearish,below,20,2025-12-17 05:15:00+00:00,22.55,20,target_20pct,102.439
SBILIFE,2025-12-30,PE,bearish,below,30,2025-12-17 05:15:00+00:00,22.55,30,target_30pct,102.439
SBILIFE,2025-12-30,PE,bearish,below,50,2025-12-17 05:15:00+00:00,22.55,50,target_50pct,102.439
SBILIFE,2025-12-30,PE,bearish,below,75,2025-12-17 05:15:00+00:00,22.55,-51.2195,stop_loss,102.439
SBILIFE,2025-12-30,PE,bearish,below,20,2025-12-26 06:15:00+00:00,15.95,-52.0376,stop_loss,186.2069
SBILIFE,2025-12-30,PE,bearish,below,30,2025-12-26 06:15:00+00:00,15.95,-52.0376,stop_loss,186.2069
SBILIFE,2025-12-30,PE,bearish,below,50,2025-12-26 06:15:00+00:00,15.95,-52.0376,stop_loss,186.2069
SBILIFE,2025-12-30,PE,bearish,below,75,2025-12-26 06:15:00+00:00,15.95,-52.0376,stop_loss,186.2069
SBILIFE,2025-12-30,PE,bearish,below,20,2025-12-29 08:45:00+00:00,13.4,20,target_20pct,240.6716
SBILIFE,2025-12-30,PE,bearish,below,30,2025-12-29 08:45:00+00:00,13.4,30,target_30pct,240.6716
SBILIFE,2025-12-30,PE,bearish,below,50,2025-12-29 08:45:00+00:00,13.4,50,target_50pct,240.6716
SBILIFE,2025-12-30,PE,bearish,below,75,2025-12-29 08:45:00+00:00,13.4,75,target_75pct,240.6716
SBILIFE,2026-01-27,PE,bearish,below,20,2025-12-17 05:15:00+00:00,40.75,20,target_20pct,33.6196
SBILIFE,2026-01-27,PE,bearish,below,30,2025-12-17 05:15:00+00:00,40.75,30,target_30pct,33.6196
SBILIFE,2026-01-27,PE,bearish,below,50,2025-12-17 05:15:00+00:00,40.75,-50.184,stop_loss,33.6196
SBILIFE,2026-01-27,PE,bearish,below,75,2025-12-17 05:15:00+00:00,40.75,-50.184,stop_loss,33.6196
SBILIFE,2026-01-27,PE,bearish,below,20,2026-01-09 06:45:00+00:00,9.75,-50.7692,stop_loss,127.6923
SBILIFE,2026-01-27,PE,bearish,below,30,2026-01-09 06:45:00+00:00,9.75,-50.7692,stop_loss,127.6923
SBILIFE,2026-01-27,PE,bearish,below,50,2026-01-09 06:45:00+00:00,9.75,-50.7692,stop_loss,127.6923
SBILIFE,2026-01-27,PE,bearish,below,75,2026-01-09 06:45:00+00:00,9.75,-50.7692,stop_loss,127.6923
SBILIFE,2026-01-27,PE,bearish,below,20,2026-01-20 09:15:00+00:00,5.0,20,target_20pct,344.0
SBILIFE,2026-01-27,PE,bearish,below,30,2026-01-20 09:15:00+00:00,5.0,-57.0,stop_loss,344.0
SBILIFE,2026-01-27,PE,bearish,below,50,2026-01-20 09:15:00+00:00,5.0,-57.0,stop_loss,344.0
SBILIFE,2026-01-27,PE,bearish,below,75,2026-01-20 09:15:00+00:00,5.0,-57.0,stop_loss,344.0
SBILIFE,2026-01-27,PE,bearish,below,20,2026-01-22 04:45:00+00:00,8.2,20,target_20pct,170.7317
SBILIFE,2026-01-27,PE,bearish,below,30,2026-01-22 04:45:00+00:00,8.2,30,target_30pct,170.7317
SBILIFE,2026-01-27,PE,bearish,below,50,2026-01-22 04:45:00+00:00,8.2,50,target_50pct,170.7317
SBILIFE,2026-01-27,PE,bearish,below,75,2026-01-22 04:45:00+00:00,8.2,75,target_75pct,170.7317
SBILIFE,2026-02-24,CE,bullish,above,20,2026-01-27 07:15:00+00:00,48.15,20,target_20pct,48.4943
SBILIFE,2026-02-24,CE,bullish,above,30,2026-01-27 07:15:00+00:00,48.15,30,target_30pct,48.4943
SBILIFE,2026-02-24,CE,bullish,above,50,2026-01-27 07:15:00+00:00,48.15,-52.1288,stop_loss,48.4943
SBILIFE,2026-02-24,CE,bullish,above,75,2026-01-27 07:15:00+00:00,48.15,-52.1288,stop_loss,48.4943
SBILIFE,2026-02-24,CE,bullish,above,20,2026-02-03 04:45:00+00:00,27.95,-55.6351,stop_loss,127.1914
SBILIFE,2026-02-24,CE,bullish,above,30,2026-02-03 04:45:00+00:00,27.95,-55.6351,stop_loss,127.1914
SBILIFE,2026-02-24,CE,bullish,above,50,2026-02-03 04:45:00+00:00,27.95,-55.6351,stop_loss,127.1914
SBILIFE,2026-02-24,CE,bullish,above,75,2026-02-03 04:45:00+00:00,27.95,-55.6351,stop_loss,127.1914
SBILIFE,2026-02-24,CE,bullish,above,20,2026-02-04 07:45:00+00:00,25.4,-53.5433,stop_loss,150.0
SBILIFE,2026-02-24,CE,bullish,above,30,2026-02-04 07:45:00+00:00,25.4,-53.5433,stop_loss,150.0
SBILIFE,2026-02-24,CE,bullish,above,50,2026-02-04 07:45:00+00:00,25.4,-53.5433,stop_loss,150.0
SBILIFE,2026-02-24,CE,bullish,above,75,2026-02-04 07:45:00+00:00,25.4,-53.5433,stop_loss,150.0
SBILIFE,2026-02-24,CE,bullish,above,20,2026-02-11 05:45:00+00:00,12.35,20,target_20pct,414.17
SBILIFE,2026-02-24,CE,bullish,above,30,2026-02-11 05:45:00+00:00,12.35,30,target_30pct,414.17
SBILIFE,2026-02-24,CE,bullish,above,50,2026-02-11 05:45:00+00:00,12.35,-54.251,stop_loss,414.17
SBILIFE,2026-02-24,CE,bullish,above,75,2026-02-11 05:45:00+00:00,12.35,-54.251,stop_loss,414.17
SBILIFE,2026-02-24,CE,bullish,above,20,2026-02-18 09:15:00+00:00,12.75,-55.6863,stop_loss,398.0392
SBILIFE,2026-02-24,CE,bullish,above,30,2026-02-18 09:15:00+00:00,12.75,-55.6863,stop_loss,398.0392
SBILIFE,2026-02-24,CE,bullish,above,50,2026-02-18 09:15:00+00:00,12.75,-55.6863,stop_loss,398.0392
SBILIFE,2026-02-24,CE,bullish,above,75,2026-02-18 09:15:00+00:00,12.75,-55.6863,stop_loss,398.0392
SBILIFE,2026-02-24,CE,bullish,above,20,2026-02-20 05:15:00+00:00,15.55,20,target_20pct,308.3601
SBILIFE,2026-02-24,CE,bullish,above,30,2026-02-20 05:15:00+00:00,15.55,30,target_30pct,308.3601
SBILIFE,2026-02-24,CE,bullish,above,50,2026-02-20 05:15:00+00:00,15.55,50,target_50pct,308.3601
SBILIFE,2026-02-24,CE,bullish,above,75,2026-02-20 05:15:00+00:00,15.55,75,target_75pct,308.3601
SBIN,2025-04-24,CE,bullish,below,20,2025-03-10 03:50:00+00:00,12.25,20,target_20pct,420.0
SBIN,2025-04-24,CE,bullish,below,30,2025-03-10 03:50:00+00:00,12.25,30,target_30pct,420.0
SBIN,2025-04-24,CE,bullish,below,50,2025-03-10 03:50:00+00:00,12.25,50,target_50pct,420.0
SBIN,2025-04-24,CE,bullish,below,75,2025-03-10 03:50:00+00:00,12.25,75,target_75pct,420.0
SBIN,2025-04-24,CE,bullish,below,20,2025-03-27 09:15:00+00:00,21.0,20,target_20pct,203.3333
SBIN,2025-04-24,CE,bullish,below,30,2025-03-27 09:15:00+00:00,21.0,-60.0,stop_loss,203.3333
SBIN,2025-04-24,CE,bullish,below,50,2025-03-27 09:15:00+00:00,21.0,-60.0,stop_loss,203.3333
SBIN,2025-04-24,CE,bullish,below,75,2025-03-27 09:15:00+00:00,21.0,-60.0,stop_loss,203.3333
SBIN,2025-04-24,CE,bullish,below,20,2025-04-02 06:45:00+00:00,19.14,20,target_20pct,232.8109
SBIN,2025-04-24,CE,bullish,below,30,2025-04-02 06:45:00+00:00,19.14,30,target_30pct,232.8109
SBIN,2025-04-24,CE,bullish,below,50,2025-04-02 06:45:00+00:00,19.14,-56.1129,stop_loss,232.8109
SBIN,2025-04-24,CE,bullish,below,75,2025-04-02 06:45:00+00:00,19.14,-56.1129,stop_loss,232.8109
SBIN,2025-04-24,CE,bullish,below,20,2025-04-08 03:45:00+00:00,19.3,-50.5181,stop_loss,230.0518
SBIN,2025-04-24,CE,bullish,below,30,2025-04-08 03:45:00+00:00,19.3,-50.5181,stop_loss,230.0518
SBIN,2025-04-24,CE,bullish,below,50,2025-04-08 03:45:00+00:00,19.3,-50.5181,stop_loss,230.0518
SBIN,2025-04-24,CE,bullish,below,75,2025-04-08 03:45:00+00:00,19.3,-50.5181,stop_loss,230.0518
SBIN,2025-04-24,CE,bullish,below,20,2025-04-15 03:45:00+00:00,12.0,20,target_20pct,430.8333
SBIN,2025-04-24,CE,bullish,below,30,2025-04-15 03:45:00+00:00,12.0,30,target_30pct,430.8333
SBIN,2025-04-24,CE,bullish,below,50,2025-04-15 03:45:00+00:00,12.0,50,target_50pct,430.8333
SBIN,2025-04-24,CE,bullish,below,75,2025-04-15 03:45:00+00:00,12.0,75,target_75pct,430.8333
SBIN,2025-04-24,CE,bullish,below,20,2025-04-24 09:49:00+00:00,46.2,0.0,hold_to_end,0.0
SBIN,2025-04-24,CE,bullish,below,30,2025-04-24 09:49:00+00:00,46.2,0.0,hold_to_end,0.0
SBIN,2025-04-24,CE,bullish,below,50,2025-04-24 09:49:00+00:00,46.2,0.0,hold_to_end,0.0
SBIN,2025-04-24,CE,bullish,below,75,2025-04-24 09:49:00+00:00,46.2,0.0,hold_to_end,0.0
SBIN,2025-05-29,CE,bullish,below,20,2025-04-02 09:15:00+00:00,18.89,20,target_20pct,162.5728
SBIN,2025-05-29,CE,bullish,below,30,2025-04-02 09:15:00+00:00,18.89,30,target_30pct,162.5728
SBIN,2025-05-29,CE,bullish,below,50,2025-04-02 09:15:00+00:00,18.89,50,target_50pct,162.5728
SBIN,2025-05-29,CE,bullish,below,75,2025-04-02 09:15:00+00:00,18.89,75,target_75pct,162.5728
SBIN,2025-05-29,CE,bullish,below,20,2025-04-08 05:15:00+00:00,20.9,20,target_20pct,137.3206
SBIN,2025-05-29,CE,bullish,below,30,2025-04-08 05:15:00+00:00,20.9,30,target_30pct,137.3206
SBIN,2025-05-29,CE,bullish,below,50,2025-04-08 05:15:00+00:00,20.9,50,target_50pct,137.3206
SBIN,2025-05-29,CE,bullish,below,75,2025-04-08 05:15:00+00:00,20.9,75,target_75pct,137.3206
SBIN,2025-05-29,CE,bullish,below,20,2025-04-28 06:45:00+00:00,36.2,20,target_20pct,22.0994
SBIN,2025-05-29,CE,bullish,below,30,2025-04-28 06:45:00+00:00,36.2,-69.6133,stop_loss,22.0994
SBIN,2025-05-29,CE,bullish,below,50,2025-04-28 06:45:00+00:00,36.2,-69.6133,stop_loss,22.0994
SBIN,2025-05-29,CE,bullish,below,75,2025-04-28 06:45:00+00:00,36.2,-69.6133,stop_loss,22.0994
SBIN,2025-05-29,CE,bullish,below,20,2025-05-12 03:45:00+00:00,9.8,20,target_20pct,51.0204
SBIN,2025-05-29,CE,bullish,below,30,2025-05-12 03:45:00+00:00,9.8,30,target_30pct,51.0204
SBIN,2025-05-29,CE,bullish,below,50,2025-05-12 03:45:00+00:00,9.8,50,target_50pct,51.0204
SBIN,2025-05-29,CE,bullish,below,75,2025-05-12 03:45:00+00:00,9.8,-55.102,stop_loss,51.0204
SBIN,2025-05-29,CE,bullish,below,20,2025-05-15 09:15:00+00:00,11.75,20,target_20pct,25.1064
SBIN,2025-05-29,CE,bullish,below,30,2025-05-15 09:15:00+00:00,11.75,-57.4468,stop_loss,25.1064
SBIN,2025-05-29,CE,bullish,below,50,2025-05-15 09:15:00+00:00,11.75,-57.4468,stop_loss,25.1064
SBIN,2025-05-29,CE,bullish,below,75,2025-05-15 09:15:00+00:00,11.75,-57.4468,stop_loss,25.1064
SBIN,2025-05-29,CE,bullish,below,20,2025-05-27 05:15:00+00:00,6.3,20,target_20pct,41.2698
SBIN,2025-05-29,CE,bullish,below,30,2025-05-27 05:15:00+00:00,6.3,30,target_30pct,41.2698
SBIN,2025-05-29,CE,bullish,below,50,2025-05-27 05:15:00+00:00,6.3,-51.5873,stop_loss,41.2698
SBIN,2025-05-29,CE,bullish,below,75,2025-05-27 05:15:00+00:00,6.3,-51.5873,stop_loss,41.2698
SBIN,2025-06-26,PE,bearish,below,20,2025-05-20 07:15:00+00:00,22.15,-55.7562,stop_loss,18.2844
SBIN,2025-06-26,PE,bearish,below,30,2025-05-20 07:15:00+00:00,22.15,-55.7562,stop_loss,18.2844
SBIN,2025-06-26,PE,bearish,below,50,2025-05-20 07:15:00+00:00,22.15,-55.7562,stop_loss,18.2844
SBIN,2025-06-26,PE,bearish,below,75,2025-05-20 07:15:00+00:00,22.15,-55.7562,stop_loss,18.2844
SBIN,2025-06-26,PE,bearish,below,20,2025-06-12 04:45:00+00:00,4.45,20,target_20pct,270.7865
SBIN,2025-06-26,PE,bearish,below,30,2025-06-12 04:45:00+00:00,4.45,30,target_30pct,270.7865
SBIN,2025-06-26,PE,bearish,below,50,2025-06-12 04:45:00+00:00,4.45,50,target_50pct,270.7865
SBIN,2025-06-26,PE,bearish,below,75,2025-06-12 04:45:00+00:00,4.45,75,target_75pct,270.7865
SBIN,2025-06-26,PE,bearish,below,20,2025-06-19 04:15:00+00:00,11.8,-64.4068,stop_loss,3.3898
SBIN,2025-06-26,PE,bearish,below,30,2025-06-19 04:15:00+00:00,11.8,-64.4068,stop_loss,3.3898
SBIN,2025-06-26,PE,bearish,below,50,2025-06-19 04:15:00+00:00,11.8,-64.4068,stop_loss,3.3898
SBIN,2025-06-26,PE,bearish,below,75,2025-06-19 04:15:00+00:00,11.8,-64.4068,stop_loss,3.3898
SBIN,2025-07-31,CE,bullish,above,20,2025-05-12 03:45:00+00:00,32.0,20,target_20pct,52.8125
SBIN,2025-07-31,CE,bullish,above,30,2025-05-12 03:45:00+00:00,32.0,30,target_30pct,52.8125
SBIN,2025-07-31,CE,bullish,above,50,2025-05-12 03:45:00+00:00,32.0,50,target_50pct,52.8125
SBIN,2025-07-31,CE,bullish,above,75,2025-05-12 03:45:00+00:00,32.0,-50.3125,stop_loss,52.8125
SBIN,2025-07-31,CE,bullish,above,20,2025-05-23 06:15:00+00:00,33.4,20,target_20pct,46.4072
SBIN,2025-07-31,CE,bullish,above,30,2025-05-23 06:15:00+00:00,33.4,30,target_30pct,46.4072
SBIN,2025-07-31,CE,bullish,above,50,2025-05-23 06:15:00+00:00,33.4,-52.3952,stop_loss,46.4072
SBIN,2025-07-31,CE,bullish,above,75,2025-05-23 06:15:00+00:00,33.4,-52.3952,stop_loss,46.4072
SBIN,2025-07-31,CE,bullish,above,20,2025-06-06 05:45:00+00:00,40.9,-50.2445,stop_loss,13.9364
SBIN,2025-07-31,CE,bullish,above,30,2025-06-06 05:45:00+00:00,40.9,-50.2445,stop_loss,13.9364
SBIN,2025-07-31,CE,bullish,above,50,2025-06-06 05:45:00+00:00,40.9,-50.2445,stop_loss,13.9364
SBIN,2025-07-31,CE,bullish,above,75,2025-06-06 05:45:00+00:00,40.9,-50.2445,stop_loss,13.9364
SBIN,2025-07-31,CE,bullish,above,20,2025-06-20 05:45:00+00:00,23.8,20,target_20pct,87.8151
SBIN,2025-07-31,CE,bullish,above,30,2025-06-20 05:45:00+00:00,23.8,30,target_30pct,87.8151
SBIN,2025-07-31,CE,bullish,above,50,2025-06-20 05:45:00+00:00,23.8,50,target_50pct,87.8151
SBIN,2025-07-31,CE,bullish,above,75,2025-06-20 05:45:00+00:00,23.8,75,target_75pct,87.8151
SBIN,2025-07-31,CE,bullish,above,20,2025-07-09 04:15:00+00:00,21.55,20,target_20pct,107.4246
SBIN,2025-07-31,CE,bullish,above,30,2025-07-09 04:15:00+00:00,21.55,30,target_30pct,107.4246
SBIN,2025-07-31,CE,bullish,above,50,2025-07-09 04:15:00+00:00,21.55,50,target_50pct,107.4246
SBIN,2025-07-31,CE,bullish,above,75,2025-07-09 04:15:00+00:00,21.55,75,target_75pct,107.4246
SBIN,2025-08-28,CE,bullish,above,20,2025-06-05 06:15:00+00:00,48.75,-50.7692,stop_loss,18.9744
SBIN,2025-08-28,CE,bullish,above,30,2025-06-05 06:15:00+00:00,48.75,-50.7692,stop_loss,18.9744
SBIN,2025-08-28,CE,bullish,above,50,2025-06-05 06:15:00+00:00,48.75,-50.7692,stop_loss,18.9744
SBIN,2025-08-28,CE,bullish,above,75,2025-06-05 06:15:00+00:00,48.75,-50.7692,stop_loss,18.9744
SBIN,2025-08-28,CE,bullish,above,20,2025-08-05 04:45:00+00:00,19.3,20,target_20pct,85.4922
SBIN,2025-08-28,CE,bullish,above,30,2025-08-05 04:45:00+00:00,19.3,30,target_30pct,85.4922
SBIN,2025-08-28,CE,bullish,above,50,2025-08-05 04:45:00+00:00,19.3,50,target_50pct,85.4922
SBIN,2025-08-28,CE,bullish,above,75,2025-08-05 04:45:00+00:00,19.3,75,target_75pct,85.4922
SBIN,2025-08-28,CE,bullish,above,20,2025-08-21 04:15:00+00:00,33.95,-62.7393,stop_loss,2.5037
SBIN,2025-08-28,CE,bullish,above,30,2025-08-21 04:15:00+00:00,33.95,-62.7393,stop_loss,2.5037
SBIN,2025-08-28,CE,bullish,above,50,2025-08-21 04:15:00+00:00,33.95,-62.7393,stop_loss,2.5037
SBIN,2025-08-28,CE,bullish,above,75,2025-08-21 04:15:00+00:00,33.95,-62.7393,stop_loss,2.5037
SBIN,2025-09-30,CE,bullish,above,20,2025-08-11 03:45:00+00:00,31.65,-51.9747,stop_loss,121.9589
SBIN,2025-09-30,CE,bullish,above,30,2025-08-11 03:45:00+00:00,31.65,-51.9747,stop_loss,121.9589
SBIN,2025-09-30,CE,bullish,above,50,2025-08-11 03:45:00+00:00,31.65,-51.9747,stop_loss,121.9589
SBIN,2025-09-30,CE,bullish,above,75,2025-08-11 03:45:00+00:00,31.65,-51.9747,stop_loss,121.9589
