underlying,expiry,option_type,timeframe,target,entry_time,entry_price,exit_idx,exit_reason,return_pct,max_possible_return_pct
BDL,2025-06-26,CE,30m,50,2025-06-17 05:15:00+00:00,53.8,174,stop_loss,-50.2788,2.2305
BDL,2025-06-26,CE,30m,75,2025-06-17 05:15:00+00:00,53.8,174,stop_loss,-50.2788,2.2305
BDL,2025-06-26,CE,30m,20,2025-06-23 06:45:00+00:00,30.1,208,stop_loss,-78.9037,15.4485
BDL,2025-06-26,CE,30m,30,2025-06-23 06:45:00+00:00,30.1,208,stop_loss,-78.9037,15.4485
BDL,2025-06-26,CE,30m,50,2025-06-23 06:45:00+00:00,30.1,208,stop_loss,-78.9037,15.4485
BDL,2025-06-26,CE,30m,75,2025-06-23 06:45:00+00:00,30.1,208,stop_loss,-78.9037,15.4485
BDL,2025-06-26,PE,30m,20,2025-06-06 05:15:00+00:00,86.0,100,target_20pct,20,81.8605
BDL,2025-06-26,PE,30m,30,2025-06-06 05:15:00+00:00,86.0,113,target_30pct,30,81.8605
BDL,2025-06-26,PE,30m,50,2025-06-06 05:15:00+00:00,86.0,130,target_50pct,50,81.8605
BDL,2025-06-26,PE,30m,75,2025-06-06 05:15:00+00:00,86.0,131,target_75pct,75,81.8605
BDL,2025-06-26,PE,30m,20,2025-06-19 07:15:00+00:00,93.5,199,stop_loss,-60.8556,56.1497
BDL,2025-06-26,PE,30m,30,2025-06-19 07:15:00+00:00,93.5,199,stop_loss,-60.8556,56.1497
BDL,2025-06-26,PE,30m,50,2025-06-19 07:15:00+00:00,93.5,199,stop_loss,-60.8556,56.1497
BDL,2025-06-26,PE,30m,75,2025-06-19 07:15:00+00:00,93.5,199,stop_loss,-60.8556,56.1497
BDL,2025-06-26,PE,30m,20,2025-06-24 04:45:00+00:00,99.95,226,target_20pct,20,46.073
BDL,2025-06-26,PE,30m,30,2025-06-24 04:45:00+00:00,99.95,229,target_30pct,30,46.073
BDL,2025-06-26,PE,30m,50,2025-06-24 04:45:00+00:00,99.95,246,hold_to_end,20.06,46.073
BDL,2025-06-26,PE,30m,75,2025-06-24 04:45:00+00:00,99.95,246,hold_to_end,20.06,46.073
BDL,2025-07-31,CE,30m,20,2025-06-23 04:15:00+00:00,142.2,127,target_20pct,20,38.7834
BDL,2025-07-31,CE,30m,30,2025-06-23 04:15:00+00:00,142.2,127,target_30pct,30,38.7834
BDL,2025-07-31,CE,30m,50,2025-06-23 04:15:00+00:00,142.2,232,stop_loss,-51.4768,38.7834
BDL,2025-07-31,CE,30m,75,2025-06-23 04:15:00+00:00,142.2,232,stop_loss,-51.4768,38.7834
BDL,2025-07-31,PE,30m,20,2025-06-19 07:45:00+00:00,83.0,90,target_20pct,20,209.2771
BDL,2025-07-31,PE,30m,30,2025-06-19 07:45:00+00:00,83.0,94,target_30pct,30,209.2771
BDL,2025-07-31,PE,30m,50,2025-06-19 07:45:00+00:00,83.0,126,stop_loss,-50.7831,209.2771
BDL,2025-07-31,PE,30m,75,2025-06-19 07:45:00+00:00,83.0,126,stop_loss,-50.7831,209.2771
BDL,2025-07-31,PE,30m,20,2025-07-07 03:45:00+00:00,44.85,220,stop_loss,-50.6132,472.3523
BDL,2025-07-31,PE,30m,30,2025-07-07 03:45:00+00:00,44.85,220,stop_loss,-50.6132,472.3523
BDL,2025-07-31,PE,30m,50,2025-07-07 03:45:00+00:00,44.85,220,stop_loss,-50.6132,472.3523
BDL,2025-07-31,PE,30m,75,2025-07-07 03:45:00+00:00,44.85,220,stop_loss,-50.6132,472.3523
BDL,2025-07-31,PE,30m,20,2025-07-10 04:45:00+00:00,38.7,232,target_20pct,20,563.3075
BDL,2025-07-31,PE,30m,30,2025-07-10 04:45:00+00:00,38.7,235,target_30pct,30,563.3075
BDL,2025-07-31,PE,30m,50,2025-07-10 04:45:00+00:00,38.7,236,target_50pct,50,563.3075
BDL,2025-07-31,PE,30m,75,2025-07-10 04:45:00+00:00,38.7,242,target_75pct,75,563.3075
BDL,2025-07-31,PE,30m,20,2025-07-23 05:15:00+00:00,156.0,370,target_20pct,20,64.5513
BDL,2025-07-31,PE,30m,30,2025-07-23 05:15:00+00:00,156.0,370,target_30pct,30,64.5513
BDL,2025-07-31,PE,30m,50,2025-07-23 05:15:00+00:00,156.0,395,target_50pct,50,64.5513
BDL,2025-07-31,PE,30m,75,2025-07-23 05:15:00+00:00,156.0,433,hold_to_end,48.7179,64.5513
BDL,2025-08-28,CE,30m,20,2025-08-13 08:15:00+00:00,45.9,219,target_20pct,20,29.8475
BDL,2025-08-28,CE,30m,30,2025-08-13 08:15:00+00:00,45.9,232,stop_loss,-50.0,29.8475
BDL,2025-08-28,CE,30m,50,2025-08-13 08:15:00+00:00,45.9,232,stop_loss,-50.0,29.8475
BDL,2025-08-28,CE,30m,75,2025-08-13 08:15:00+00:00,45.9,232,stop_loss,-50.0,29.8475
BDL,2025-08-28,PE,30m,20,2025-08-01 04:15:00+00:00,62.0,98,target_20pct,20,180.6452
BDL,2025-08-28,PE,30m,30,2025-08-01 04:15:00+00:00,62.0,100,target_30pct,30,180.6452
BDL,2025-08-28,PE,30m,50,2025-08-01 04:15:00+00:00,62.0,148,target_50pct,50,180.6452
BDL,2025-08-28,PE,30m,75,2025-08-01 04:15:00+00:00,62.0,161,target_75pct,75,180.6452
BDL,2025-08-28,PE,30m,20,2025-08-19 07:15:00+00:00,55.0,244,target_20pct,20,216.3636
BDL,2025-08-28,PE,30m,30,2025-08-19 07:15:00+00:00,55.0,244,target_30pct,30,216.3636
BDL,2025-08-28,PE,30m,50,2025-08-19 07:15:00+00:00,55.0,257,target_50pct,50,216.3636
BDL,2025-08-28,PE,30m,75,2025-08-19 07:15:00+00:00,55.0,296,target_75pct,75,216.3636
BDL,2025-09-30,CE,30m,20,2025-09-02 06:15:00+00:00,65.55,184,target_20pct,20,211.2128
BDL,2025-09-30,CE,30m,30,2025-09-02 06:15:00+00:00,65.55,186,target_30pct,30,211.2128
BDL,2025-09-30,CE,30m,50,2025-09-02 06:15:00+00:00,65.55,201,target_50pct,50,211.2128
BDL,2025-09-30,CE,30m,75,2025-09-02 06:15:00+00:00,65.55,204,target_75pct,75,211.2128
BDL,2025-09-30,PE,30m,20,2025-09-04 04:15:00+00:00,41.9,153,target_20pct,20,35.9189
BDL,2025-09-30,PE,30m,30,2025-09-04 04:15:00+00:00,41.9,163,target_30pct,30,35.9189
BDL,2025-09-30,PE,30m,50,2025-09-04 04:15:00+00:00,41.9,224,stop_loss,-54.4153,35.9189
BDL,2025-09-30,PE,30m,75,2025-09-04 04:15:00+00:00,41.9,224,stop_loss,-54.4153,35.9189
BDL,2025-09-30,PE,30m,20,2025-09-26 04:15:00+00:00,1.55,362,target_20pct,20,161.2903
