bars_to_max,entry_macd,entry_price,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,series_id,strike,symbol,timeframe,underlying
2237,0.179252,280.35,2025-07-11 09:46:00+05:30,336.42,target_20pct_hit,target_20pct,2025-07-11 10:43:00+05:30,2025-07-24,False,weekly,57,57,606.5,116.3367,PE,20.0,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 PE 24 JUL 25,1m,NIFTY
2102,0.628424,373.05,2025-07-11 12:01:00+05:30,447.66,target_20pct_hit,target_20pct,2025-07-14 09:24:00+05:30,2025-07-24,False,weekly,218,218,606.5,62.5787,PE,20.0,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 PE 24 JUL 25,1m,NIFTY
1816,0.81963,418.5,2025-07-14 10:32:00+05:30,502.2,target_20pct_hit,target_20pct,2025-07-18 10:16:00+05:30,2025-07-24,False,weekly,1484,1484,606.5,44.9223,PE,20.0,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 PE 24 JUL 25,1m,NIFTY
252,0.838941,532.65,2025-07-18 11:36:00+05:30,438.8,hold_to_end,target_20pct,2025-07-24 15:29:00+05:30,2025-07-24,False,weekly,1733,1733,606.5,13.8646,PE,-17.6194,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 PE 24 JUL 25,1m,NIFTY
6,0.157988,204.75,2025-07-24 10:27:00+05:30,0.05,hold_to_end,target_20pct,2025-08-07 15:29:00+05:30,2025-08-07,False,weekly,4052,4052,208.9,2.0269,CE,-99.9756,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 CE 07 AUG 25,1m,NIFTY
3917,0.014946,167.6,2025-07-24 10:47:00+05:30,201.12,target_20pct_hit,target_20pct,2025-07-24 11:23:00+05:30,2025-08-07,False,weekly,36,36,858.6,412.2912,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
3788,0.556991,233.75,2025-07-24 12:56:00+05:30,280.5,target_20pct_hit,target_20pct,2025-07-25 09:15:00+05:30,2025-08-07,False,weekly,154,154,858.6,267.3155,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
3514,0.509609,370.0,2025-07-25 11:15:00+05:30,444.0,target_20pct_hit,target_20pct,2025-07-28 09:15:00+05:30,2025-08-07,False,weekly,255,255,858.6,132.0541,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
3214,0.465843,401.45,2025-07-28 10:00:00+05:30,481.74,target_20pct_hit,target_20pct,2025-07-28 13:03:00+05:30,2025-08-07,False,weekly,183,183,858.6,113.8747,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
2979,0.03638,512.75,2025-07-28 13:55:00+05:30,615.3,target_20pct_hit,target_20pct,2025-08-01 15:07:00+05:30,2025-08-07,False,weekly,1572,1572,858.6,67.45,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
1354,0.430455,606.45,2025-08-04 09:45:00+05:30,727.74,target_20pct_hit,target_20pct,2025-08-07 10:28:00+05:30,2025-08-07,False,weekly,1168,1168,858.6,41.578,PE,20.0,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
103,0.122119,782.0,2025-08-07 11:51:00+05:30,605.0,hold_to_end,target_20pct,2025-08-07 15:29:00+05:30,2025-08-07,False,weekly,218,218,858.6,9.7954,PE,-22.6343,NIFTY|weekly|2025-08-07,25200.0,NIFTY 25200 PE 07 AUG 25,1m,NIFTY
236,0.14471,247.7,2025-07-31 09:42:00+05:30,297.24,target_20pct_hit,target_20pct,2025-07-31 11:25:00+05:30,2025-08-14,False,weekly,103,103,413.7,67.0166,CE,20.0,NIFTY|weekly|2025-08-14,24700.0,NIFTY 24700 CE 14 AUG 25,1m,NIFTY
